Matchup,Market,Game Time,Line,Bets %,Money %,Diff,Num Bets,Fetched
Colts @ Texans,Moneyline,Final,+430 | -375,7% | 93%,41% | 59%,+34%,"57,424",2026-02-04 04:22
Titans @ Jaguars,Moneyline,Final,+575 | -715,5% | 95%,17% | 83%,+12%,"62,179",2026-02-04 04:22
Packers @ Vikings,Moneyline,Final,+525 | -700,29% | 71%,64% | 36%,+35%,"44,999",2026-02-04 04:22
Chargers @ Broncos,Moneyline,Final,+1200 | -1115,15% | 85%,52% | 48%,+37%,"50,507",2026-02-04 04:22
Chiefs @ Raiders,Moneyline,Final,-178 | +180,83% | 17%,76% | 24%,+7%,"42,101",2026-02-04 04:22
Jets @ Bills,Moneyline,Final,+750 | -835,3% | 97%,14% | 86%,+11%,"41,061",2026-02-04 04:22
Commanders @ Eagles,Moneyline,Final,+150 | -130,7% | 93%,7% | 93%,,"51,249",2026-02-04 04:22
Lions @ Bears,Moneyline,Final,+165 | -170,26% | 74%,44% | 56%,+18%,"77,866",2026-02-04 04:22
Cardinals @ Rams,Moneyline,Final,+900 | -1115,4% | 96%,15% | 85%,+11%,"52,168",2026-02-04 04:22
Dolphins @ Patriots,Moneyline,Final,+810 | -1000,6% | 94%,32% | 68%,+26%,"64,588",2026-02-04 04:22
Ravens @ Steelers,Moneyline,Final,-218 | +280,70% | 30%,43% | 57%,+27%,"170,727",2026-02-04 04:22
