game_time,away,home,matchup,away_qb,home_qb,injuries,weather,spread,total,fetched
SAT4:30 PM ET,LAR,CAR,LAR @ CAR,M. Stafford,Bryce Young,None,"0%
74°  19 mph SSW Wind",LAR-10,45.0,2026-01-11 03:07:58
SAT8:00 PM ET,GB,CHI,GB @ CHI,Jordan Love,C. Williams,None,"0%
31°  13 mph WNW Wind",GB -1.5,46.5,2026-01-11 03:08:04
SUN1:00 PM ET,BUF,JAX,BUF @ JAX,Josh Allen,T. Lawrence,Matt Prater (K)-Q,"12% Rain
66°  13 mph NW Wind",JAX-1.5,51.5,2026-01-11 03:08:05
SUN4:30 PM ET,SF,PHI,SF @ PHI,Brock Purdy,Jalen Hurts,R. Pearsall (WR)-Q,"25% Precipitation
41°  14 mph W Wind",PHI-6,44.5,2026-01-11 03:08:05
SUN8:00 PM ET,LAC,NE,LAC @ NE,J. Herbert,Drake Maye,"O. Hampton (RB)-Q, K. Boutte (WR)-Q","15% Precipitation
32°  11 mph W Wind",NE -3.5,45.5,2026-01-11 03:08:06
MON8:15 PM ET,HOU,PIT,HOU @ PIT,C.J. Stroud,A. Rodgers,None,"0%
34°  10 mph SW Wind",HOU-3,38.0,2026-01-11 03:08:06
