game_time,away,home,matchup,away_qb,home_qb,injuries,weather,spread,total,fetched
SUN3:00 PM ET,NE,DEN,NE @ DEN,Drake Maye,J. Stidham,"Mack Hollins (WR)-Q, T. Franklin (WR)-Q","55% Snow
19°  10 mph Wind",NE -4,43.0,2026-01-25 16:49:13
SUN6:30 PM ET,LAR,SEA,LAR @ SEA,M. Stafford,Sam Darnold,None,"0%
45°  2 mph NW Wind",SEA-2.5,46.0,2026-01-25 16:49:14
