Matchup,Market,Game Time,Line,Bets %,Money %,Diff,Num Bets,Fetched
Ravens @ Steelers,Spread,"Mon 1/05, 1:20 AM",-3.5 (-105) | +3.5 (-113),58% | 42%,63% | 37%,+5%,"8,597",2025-12-31 03:49
Cowboys @ Giants,Total,"Sun 1/04, 6:00 PM",o51.5 (-109) | u52 (-113),48% | 52%,55% | 45%,+7%,"2,645",2025-12-31 03:49
Panthers @ Buccaneers,Total,"Sat 1/03, 9:30 PM",o43.5 (-115) | u44 (-108),70% | 30%,60% | 40%,+10%,"10,223",2025-12-31 03:49
Seahawks @ 49ers,Total,"Sun 1/04, 1:00 AM",o49.5 (-108) | u49.5 (-105),20% | 80%,17% | 83%,+3%,"9,087",2025-12-31 03:49
Saints @ Falcons,Total,"Sun 1/04, 6:00 PM",o43.5 (-110) | u44 (-108),65% | 35%,73% | 27%,+8%,"2,938",2025-12-31 03:49
Browns @ Bengals,Total,"Sun 1/04, 6:00 PM",o44.5 (-108) | u44.5 (-109),59% | 41%,59% | 41%,,"4,023",2025-12-31 03:49
Colts @ Texans,Total,"Sun 1/04, 6:00 PM",o39.5 (-105) | u38.5 (-102),70% | 30%,77% | 23%,+7%,"3,311",2025-12-31 03:49
Titans @ Jaguars,Total,"Sun 1/04, 6:00 PM",o47.5 (-105) | u47.5 (-107),51% | 49%,61% | 39%,+10%,"3,594",2025-12-31 03:49
Packers @ Vikings,Total,"Sun 1/04, 6:00 PM",o36.5 (-110) | u37 (-108),78% | 22%,81% | 19%,+3%,"2,312",2025-12-31 03:49
Chargers @ Broncos,Total,"Sun 1/04, 9:25 PM",o36.5 (-115) | u37.5 (-110),75% | 25%,78% | 22%,+3%,"4,377",2025-12-31 03:49
Chiefs @ Raiders,Total,"Sun 1/04, 9:25 PM",o36.5 (-107) | u36.5 (-110),70% | 30%,69% | 31%,+1%,"1,448",2025-12-31 03:49
Jets @ Bills,Total,"Sun 1/04, 9:25 PM",o38.5 (-105) | u38.5 (-110),73% | 27%,71% | 29%,+2%,"2,837",2025-12-31 03:49
Commanders @ Eagles,Total,"Sun 1/04, 9:25 PM",o41.5 (-102) | u42 (-113),68% | 32%,73% | 27%,+5%,"2,307",2025-12-31 03:49
Lions @ Bears,Total,"Sun 1/04, 9:25 PM",o49.5 (-115) | u50.5 (-110),49% | 51%,46% | 54%,+3%,"2,852",2025-12-31 03:49
Cardinals @ Rams,Total,"Sun 1/04, 9:25 PM",o45.5 (-115) | u46.5 (-110),54% | 46%,65% | 35%,+11%,"3,044",2025-12-31 03:49
Dolphins @ Patriots,Total,"Sun 1/04, 9:25 PM",o45.5 (-110) | u45.5 (-105),71% | 29%,76% | 24%,+5%,"3,720",2025-12-31 03:49
Ravens @ Steelers,Total,"Mon 1/05, 1:20 AM",o41 (-109) | u40.5 (-105),71% | 29%,69% | 31%,+2%,"8,597",2025-12-31 03:49
Cowboys @ Giants,Moneyline,"Sun 1/04, 6:00 PM",-184 | +170,87% | 13%,87% | 13%,,"2,645",2025-12-31 03:49
Panthers @ Buccaneers,Moneyline,"Sat 1/03, 9:30 PM",+125 | -141,38% | 62%,55% | 45%,+17%,"10,223",2025-12-31 03:49
Seahawks @ 49ers,Moneyline,"Sun 1/04, 1:00 AM",-112 | +100,44% | 56%,32% | 68%,+12%,"9,087",2025-12-31 03:49
Saints @ Falcons,Moneyline,"Sun 1/04, 6:00 PM",+155 | -166,26% | 74%,19% | 81%,+7%,"2,938",2025-12-31 03:49
Browns @ Bengals,Moneyline,"Sun 1/04, 6:00 PM",+320 | -375,14% | 86%,46% | 54%,+32%,"4,023",2025-12-31 03:49
Colts @ Texans,Moneyline,"Sun 1/04, 6:00 PM",+490 | -575,9% | 91%,48% | 52%,+39%,"3,311",2025-12-31 03:49
Titans @ Jaguars,Moneyline,"Sun 1/04, 6:00 PM",+600 | -750,5% | 95%,17% | 83%,+12%,"3,594",2025-12-31 03:49
Packers @ Vikings,Moneyline,"Sun 1/04, 6:00 PM",+245 | -250,40% | 60%,75% | 25%,+35%,"2,312",2025-12-31 03:49
Chargers @ Broncos,Moneyline,"Sun 1/04, 9:25 PM",+575 | -750,19% | 81%,28% | 72%,+9%,"4,377",2025-12-31 03:49
Chiefs @ Raiders,Moneyline,"Sun 1/04, 9:25 PM",-245 | +225,83% | 17%,83% | 17%,,"1,448",2025-12-31 03:49
Jets @ Bills,Moneyline,"Sun 1/04, 9:25 PM",+300 | -345,3% | 97%,20% | 80%,+17%,"2,837",2025-12-31 03:49
Commanders @ Eagles,Moneyline,"Sun 1/04, 9:25 PM",+280 | -310,4% | 96%,25% | 75%,+21%,"2,307",2025-12-31 03:49
Lions @ Bears,Moneyline,"Sun 1/04, 9:25 PM",+135 | -155,26% | 74%,39% | 61%,+13%,"2,852",2025-12-31 03:49
Cardinals @ Rams,Moneyline,"Sun 1/04, 9:25 PM",+285 | -310,3% | 97%,61% | 39%,+58%,"3,044",2025-12-31 03:49
Dolphins @ Patriots,Moneyline,"Sun 1/04, 9:25 PM",+490 | -625,6% | 94%,20% | 80%,+14%,"3,720",2025-12-31 03:49
Ravens @ Steelers,Moneyline,"Mon 1/05, 1:20 AM",-180 | +165,71% | 29%,74% | 26%,+3%,"8,597",2025-12-31 03:49
