game_time,away,home,matchup,away_qb,home_qb,injuries,weather,spread,total,fetched
THU8:15 PM ET,DET,BUF,DET @ BUF,Jared Goff,Josh Allen,None,"4% Precipitation
70°  4 mph N Wind",BUF-4.5,54.5,2026-09-16 18:03:13
SUN1:00 PM ET,CAR,ATL,CAR @ ATL,Bryce Young,M. Penix,"Jalen Coker (WR)-Q, M. Penix (QB)-Q","Dome
In Domed Stadium",CAR-2.5,44.0,2026-09-16 18:03:13
SUN1:00 PM ET,NO,BAL,NO @ BAL,Tyler Shough,L. Jackson,"Zay Flowers (WR)-Q, Ja'Kobi Lane (WR)-D","29% Rain
78°  11 mph SSW Wind",BAL-8.5,46.5,2026-09-16 18:03:13
SUN1:00 PM ET,MIN,CHI,MIN @ CHI,Kyler Murray,C. Williams,Kyler Murray (QB)-Q,"45% Rain
69°  13 mph NE Wind",CHI-5,48.0,2026-09-16 18:03:13
SUN1:00 PM ET,CIN,HOU,CIN @ HOU,Joe Burrow,C.J. Stroud,None,"Dome
In Domed Stadium",HOU-2.5,46.5,2026-09-16 18:03:14
SUN1:00 PM ET,PIT,NE,PIT @ NE,A. Rodgers,Drake Maye,None,"46% Rain
61°  7 mph SSE Wind",NE -5,41.5,2026-09-16 18:03:14
SUN1:00 PM ET,GB,NYJ,GB @ NYJ,Jordan Love,Geno Smith,Omar Cooper (WR)-Q,"48% Rain
68°  13 mph S Wind",GB -3.5,44.5,2026-09-16 18:03:14
SUN1:00 PM ET,CLE,TB,CLE @ TB,D. Watson,B. Mayfield,None,"10% Precipitation
85°  7 mph ESE Wind",TB -8.5,41.5,2026-09-16 18:03:15
SUN1:00 PM ET,PHI,TEN,PHI @ TEN,Jalen Hurts,Cam Ward,None,"2% Precipitation
92°  7 mph SW Wind",PHI-7,39.5,2026-09-16 18:03:15
SUN4:05 PM ET,JAX,DEN,JAX @ DEN,T. Lawrence,Bo Nix,Brian Thomas (WR)-Q,"27% Rain
71°  8 mph ENE Wind",DEN-2.5,45.5,2026-09-16 18:03:15
SUN4:05 PM ET,LV,LAC,LV @ LAC,Kirk Cousins,J. Herbert,"Brock Bowers (TE)-Q, L. McConkey (WR)-Q","Dome
In Domed Stadium",LAC-6.5,43.5,2026-09-16 18:03:16
SUN4:25 PM ET,SEA,ARI,SEA @ ARI,Sam Darnold,J. Brissett,Sam Darnold (QB)-D,"Dome
In Domed Stadium",SEA-3.5,41.0,2026-09-16 18:03:16
SUN4:25 PM ET,WAS,DAL,WAS @ DAL,J. Daniels,Dak Prescott,Chig Okonkwo (TE)-Q,"Dome
In Domed Stadium",DAL-4.5,50.5,2026-09-16 18:03:16
SUN4:25 PM ET,MIA,SF,MIA @ SF,Malik Willis,Brock Purdy,D. Stribling (WR)-D,"0%
71°  7 mph WNW Wind",SF -13,45.5,2026-09-16 18:03:16
SUN8:20 PM ET,IND,KC,IND @ KC,Daniel Jones,P. Mahomes,Alec Pierce (WR)-Q,"45% Rain
74°  8 mph N Wind",KC -6.5,46.5,2026-09-16 18:03:17
MON8:15 PM ET,NYG,LAR,NYG @ LAR,Jaxson Dart,M. Stafford,None,"Dome
In Domed Stadium",LAR-7,48.0,2026-09-16 18:03:17
