game_time,away,home,matchup,away_qb,home_qb,injuries,weather,spread,total,fetched
THU8:15 PM ET,ATL,TB,ATL @ TB,Kirk Cousins,B. Mayfield,"Drake London (WR)-Q, Kyle Pitts (TE)-Q, Cade Otton (TE)-Q","0%
59°  3 mph SW Wind",TB -4,44.5,2025-12-10 03:06:07
SUN1:00 PM ET,CLE,CHI,CLE @ CHI,S. Sanders,C. Williams,Rome Odunze (WR)-Q,"19% Precipitation
10°  13 mph WNW Wind",CHI-7.5,39.5,2025-12-10 03:06:09
SUN1:00 PM ET,BAL,CIN,BAL @ CIN,L. Jackson,Joe Burrow,Tee Higgins (WR)-Q,"24% Precipitation
16°  7 mph NW Wind",BAL-2.5,51.5,2025-12-10 03:06:10
