w_pass_epa,w_rush_epa,w_success,w_explosive,w_point_diff,w_pyth_edge,w_turnover,config_name,regression_factor,sos_weight,logit_scale,warps_mae,pyth_mae,pw_mae,warps_rmse,n,years
0.20219032427427344,0.006271640620023716,0.127410335537446,0.022029501774000225,0.18746906684240242,0.4232836071333354,0.031345523818518836,dirichlet_0225,0.75,0.0,5.5,2.3501154136774063,2.5877737034133133,2.8815977175463625,2.8555834270337566,702,2000-2021
0.08746420410964421,0.020912281553762842,0.07237534023589315,0.04560566473640437,0.06948602441895403,0.7039922912982539,0.0001641936470873602,dirichlet_0128,0.75,0.0,5.5,2.3501301129492744,2.5877737034133133,2.8815977175463625,2.8574833444958347,702,2000-2021
0.06906599907219357,0.020772726881456958,0.06824815474697007,0.02000605305749558,0.08847045959433236,0.7324389443470077,0.0009976623005436306,dirichlet_0077,0.75,0.0,5.5,2.350185563373411,2.5877737034133133,2.8815977175463625,2.859362812952589,702,2000-2021
0.15404226916625735,0.06650445714411489,0.05423599364124551,0.06065669513317051,0.009249220725817044,0.6553113332485662,3.094082861144516e-08,dirichlet_0159,0.75,0.0,5.5,2.350225176062135,2.5877737034133133,2.8815977175463625,2.8557179367474252,702,2000-2021
0.1502503800052482,0.12597521360875055,0.02100357333888395,0.03892668060204598,0.12403719277069651,0.539806673341908,2.863324667795649e-07,dirichlet_0220,0.75,0.0,5.5,2.3502626133212674,2.5877737034133133,2.8815977175463625,2.8565290757248305,702,2000-2021
0.19304995069238376,0.053186283359970915,0.08444478931938407,0.04949057245061809,0.051604187738009386,0.5336040025714488,0.034620213868184965,dirichlet_0076,0.75,0.0,5.5,2.3503025583107533,2.5877737034133133,2.8815977175463625,2.854006378594889,702,2000-2021
0.17621476457140134,0.11898902109191563,0.034835463994828515,3.144026354060296e-05,0.051677340930905515,0.5997705216293228,0.018481447518085677,dirichlet_0178,0.75,0.0,5.5,2.3503451136039732,2.5877737034133133,2.8815977175463625,2.857440304339612,702,2000-2021
0.10080483766465677,0.15164530757433828,0.01673949108123127,0.023318789712330448,0.02686429267929109,0.6734628010825899,0.007164480205562161,dirichlet_0226,0.75,0.0,5.5,2.3505188340533483,2.5877737034133133,2.8815977175463625,2.8579006587302707,702,2000-2021
0.2603690070743191,0.005448320245654919,0.128870063397115,0.012311002438608557,0.17104332118244922,0.4124675530486999,0.009490732613153094,dirichlet_0216,0.75,0.0,5.5,2.350539811046456,2.5877737034133133,2.8815977175463625,2.857850302960836,702,2000-2021
0.13178213214508558,0.08210947135692774,0.030489637462334466,0.03285415927281005,0.0016138914875047608,0.7204824467023718,0.0006682615729655384,dirichlet_0258,0.75,0.0,5.5,2.3506115613047776,2.5877737034133133,2.8815977175463625,2.85841002385378,702,2000-2021
0.2183581288541444,0.015469737289187253,0.10461152123597754,0.024666754179379274,0.08059755094379668,0.5384393593544913,0.01785694814302365,dirichlet_0239,0.75,0.0,5.5,2.3506156510408522,2.5877737034133133,2.8815977175463625,2.8572361038671548,702,2000-2021
0.282243305077706,2.444557310193634e-08,0.13198550952840823,0.0004383783828906965,0.07036441434105295,0.5149657953536249,2.5728707442119845e-06,dirichlet_0042,0.75,0.0,5.5,2.350748412565522,2.5877737034133133,2.8815977175463625,2.860069399969842,702,2000-2021
0.13799154826837995,0.13857336943751117,0.01517939682603509,0.00036315329455536557,0.005095795359136064,0.6936544887469465,0.009142248067435816,dirichlet_0052,0.75,0.0,5.5,2.350795520726765,2.5877737034133133,2.8815977175463625,2.859362862103072,702,2000-2021
0.0880814855659934,0.0006435034976754214,0.08186284931236813,0.0005306791181908917,0.06074418336951534,0.7654420713205595,0.00269522781569729,dirichlet_0123,0.75,0.0,5.5,2.350845146520266,2.5877737034133133,2.8815977175463625,2.8616102343567618,702,2000-2021
0.2225794297623285,0.04386256023900158,0.06808337598148569,0.004952312979263939,0.028348488013148244,0.6290154122670157,0.0031584207577563194,dirichlet_0213,0.75,0.0,5.5,2.3508912167699703,2.5877737034133133,2.8815977175463625,2.859557154095584,702,2000-2021
0.2679307570772805,0.025402607533962427,0.10868566238295407,9.8318889837852e-10,0.13271521120722202,0.44416988271385,0.021095878101542048,dirichlet_0084,0.75,0.0,5.5,2.351009882090508,2.5877737034133133,2.8815977175463625,2.8584558542101632,702,2000-2021
0.2272393075789877,0.016073905552693158,0.090624347917451,0.016500537677295698,0.018701679654693368,0.6305485455938865,0.0003116760249924808,dirichlet_0274,0.75,0.0,5.5,2.351016417187454,2.5877737034133133,2.8815977175463625,2.8596420218250804,702,2000-2021
0.14604241614202854,0.025655613417298145,0.0641905134308179,0.0031693499017289494,0.2017671823328704,0.5589760897040809,0.00019883507117523448,dirichlet_0035,0.75,0.0,5.5,2.3510845669147935,2.5877737034133133,2.8815977175463625,2.8603633159212833,702,2000-2021
0.3128829155916484,0.1701046533101869,0.018422078786535956,0.0008241814135729928,0.21541421478483447,0.27922162240941617,0.0031303337038053247,dirichlet_0121,0.75,0.0,5.5,2.351089090255369,2.5877737034133133,2.8815977175463625,2.8582638315276094,702,2000-2021
0.2594603228675183,0.01641935782617166,0.19774184677552184,0.00012718908213359131,0.06357948079773171,0.3522850317100617,0.1103867709408612,dirichlet_0200,0.75,0.0,5.5,2.3511111025284634,2.5877737034133133,2.8815977175463625,2.854198205842498,702,2000-2021
0.07194360108925026,0.011728166812346499,0.07238568552566792,0.0066760095704927625,0.18914208904329208,0.6258849459556431,0.02223950200330738,dirichlet_0285,0.75,0.0,5.5,2.3512337179942464,2.5877737034133133,2.8815977175463625,2.860117493954671,702,2000-2021
0.20634674929051774,0.1354783405903686,0.012740122172846364,5.837030653342279e-06,0.1997981973161539,0.44208189108360324,0.0035488625158568926,dirichlet_0287,0.75,0.0,5.5,2.351260290541492,2.5877737034133133,2.8815977175463625,2.858864550674424,702,2000-2021
0.28756927564269286,0.2540827332133488,0.014577262165074698,4.772200545901243e-06,0.05660408208727832,0.3851708892370318,0.0019909854540275103,dirichlet_0272,0.75,0.0,5.5,2.3512773616012397,2.5877737034133133,2.8815977175463625,2.8594274592260294,702,2000-2021
0.11934781824232113,0.14430683865366892,0.0030290241254375826,0.0012798032237441505,0.11829752056660259,0.6131513814556171,0.0005876137326086227,dirichlet_0132,0.75,0.0,5.5,2.3513211553326494,2.5877737034133133,2.8815977175463625,2.8602845258581184,702,2000-2021
0.049393833560444037,0.0671273785992254,0.02760305136259725,0.07116299482813994,0.0945644250830664,0.6875755398064545,0.0025727767600724925,dirichlet_0078,0.75,0.0,5.5,2.3514108512057756,2.5877737034133133,2.8815977175463625,2.8580895974592266,702,2000-2021
0.18864346368113408,0.0012087469079778265,0.09096528179928265,0.0012360598460496987,0.07600370701387965,0.6396556726810311,0.0022870680706449527,dirichlet_0150,0.75,0.0,5.5,2.351438160652155,2.5877737034133133,2.8815977175463625,2.8614495682876573,702,2000-2021
0.14301749834574842,0.01907606461048563,0.0674000980743131,0.00037317040756658327,0.0876205368690406,0.6738896782388554,0.00862295345399024,dirichlet_0242,0.75,0.0,5.5,2.3514763459637558,2.5877737034133133,2.8815977175463625,2.8612537923225543,702,2000-2021
0.046776910008032975,0.0897034694729557,0.011368287273140461,0.01907980398246395,0.14667793891300274,0.6823240378935921,0.004069552456812095,dirichlet_0224,0.75,0.0,5.5,2.351510302867091,2.5877737034133133,2.8815977175463625,2.8609119516402273,702,2000-2021
0.14597256998748978,0.003999794061656061,0.08223002669724984,0.0520333944974264,0.07935694922284711,0.6302195397985391,0.006187725734791793,dirichlet_0130,0.75,0.0,5.5,2.3517200921715298,2.5877737034133133,2.8815977175463625,2.858273250340216,702,2000-2021
0.2219310275808679,0.013626931969597286,0.08990303172565782,0.009284226425986794,0.01733804558432339,0.6318272106947811,0.01608952601878567,dirichlet_0009,0.75,0.0,5.5,2.3517324699222955,2.5877737034133133,2.8815977175463625,2.8602642555550415,702,2000-2021
0.25637686067138543,0.04339458614423994,0.06365057127009122,0.0007140437804498754,0.02893886846987669,0.6061193558503315,0.000805713813625524,dirichlet_0105,0.75,0.0,5.5,2.351908737652778,2.5877737034133133,2.8815977175463625,2.861111344816144,702,2000-2021
0.17551148130748026,0.08743012206394932,0.02319817208793475,0.0026429546452473836,0.06986221217069084,0.6288142290808179,0.012540828643879563,dirichlet_0234,0.75,0.0,5.5,2.351975836515912,2.5877737034133133,2.8815977175463625,2.8603901379618075,702,2000-2021
0.1871295775385744,0.0887830430124019,0.03715315811334899,0.05209404478976947,0.02675025224454694,0.5818165633136283,0.026273360987729914,dirichlet_0292,0.75,0.0,5.5,2.3519861148273975,2.5877737034133133,2.8815977175463625,2.8565608879704434,702,2000-2021
