regression_factor,sos_weight,logit_scale,warps_mae,pyth_mae,pw_mae,warps_rmse,n,years
0.7,0.1,6.0,2.2925561383304376,2.4003287119947974,2.72972972972973,2.764081568707627,223,2015-2021
0.7,0.15,6.0,2.2925561383304376,2.4003287119947974,2.72972972972973,2.764081568707627,223,2015-2021
0.7,0.2,6.0,2.2925561383304376,2.4003287119947974,2.72972972972973,2.764081568707627,223,2015-2021
0.7,0.25,6.0,2.2925561383304376,2.4003287119947974,2.72972972972973,2.764081568707627,223,2015-2021
0.7,0.3,6.0,2.2925561383304376,2.4003287119947974,2.72972972972973,2.764081568707627,223,2015-2021
0.75,0.0,6.5,2.29334885579926,2.4003287119947974,2.72972972972973,2.7642827109642734,223,2015-2021
0.75,0.1,6.5,2.29334885579926,2.4003287119947974,2.72972972972973,2.7642827109642734,223,2015-2021
0.75,0.15,6.5,2.29334885579926,2.4003287119947974,2.72972972972973,2.7642827109642734,223,2015-2021
0.75,0.2,6.5,2.29334885579926,2.4003287119947974,2.72972972972973,2.7642827109642734,223,2015-2021
0.75,0.25,6.5,2.29334885579926,2.4003287119947974,2.72972972972973,2.7642827109642734,223,2015-2021
0.75,0.3,6.5,2.29334885579926,2.4003287119947974,2.72972972972973,2.7642827109642734,223,2015-2021
0.6,0.0,5.5,2.299832495324426,2.4003287119947974,2.72972972972973,2.7666548964418287,223,2015-2021
0.6,0.1,5.5,2.299832495324426,2.4003287119947974,2.72972972972973,2.7666548964418287,223,2015-2021
0.6,0.15,5.5,2.299832495324426,2.4003287119947974,2.72972972972973,2.7666548964418287,223,2015-2021
0.6,0.2,5.5,2.299832495324426,2.4003287119947974,2.72972972972973,2.7666548964418287,223,2015-2021
0.6,0.25,5.5,2.299832495324426,2.4003287119947974,2.72972972972973,2.7666548964418287,223,2015-2021
0.6,0.3,5.5,2.299832495324426,2.4003287119947974,2.72972972972973,2.7666548964418287,223,2015-2021
0.65,0.0,6.0,2.300221818895974,2.4003287119947974,2.72972972972973,2.7668789687981343,223,2015-2021
0.65,0.1,6.0,2.300221818895974,2.4003287119947974,2.72972972972973,2.7668789687981343,223,2015-2021
0.65,0.15,6.0,2.300221818895974,2.4003287119947974,2.72972972972973,2.7668789687981343,223,2015-2021
0.65,0.2,6.0,2.300221818895974,2.4003287119947974,2.72972972972973,2.7668789687981343,223,2015-2021
0.65,0.25,6.0,2.300221818895974,2.4003287119947974,2.72972972972973,2.7668789687981343,223,2015-2021
0.65,0.3,6.0,2.300221818895974,2.4003287119947974,2.72972972972973,2.7668789687981343,223,2015-2021
0.7,0.0,6.5,2.300573803565159,2.4003287119947974,2.72972972972973,2.767088402169272,223,2015-2021
0.7,0.1,6.5,2.300573803565159,2.4003287119947974,2.72972972972973,2.767088402169272,223,2015-2021
0.7,0.15,6.5,2.300573803565159,2.4003287119947974,2.72972972972973,2.767088402169272,223,2015-2021
0.7,0.2,6.5,2.300573803565159,2.4003287119947974,2.72972972972973,2.767088402169272,223,2015-2021
0.7,0.25,6.5,2.300573803565159,2.4003287119947974,2.72972972972973,2.767088402169272,223,2015-2021
0.7,0.3,6.5,2.300573803565159,2.4003287119947974,2.72972972972973,2.767088402169272,223,2015-2021
0.75,0.0,7.0,2.30089187664574,2.4003287119947974,2.72972972972973,2.7672831604079478,223,2015-2021
0.75,0.1,7.0,2.30089187664574,2.4003287119947974,2.72972972972973,2.7672831604079478,223,2015-2021
0.75,0.15,7.0,2.30089187664574,2.4003287119947974,2.72972972972973,2.7672831604079478,223,2015-2021
0.75,0.2,7.0,2.30089187664574,2.4003287119947974,2.72972972972973,2.7672831604079478,223,2015-2021
0.75,0.25,7.0,2.30089187664574,2.4003287119947974,2.72972972972973,2.7672831604079478,223,2015-2021
0.75,0.3,7.0,2.30089187664574,2.4003287119947974,2.72972972972973,2.7672831604079478,223,2015-2021
0.75,0.0,7.5,2.308797804857395,2.4003287119947974,2.72972972972973,2.7720654677618617,223,2015-2021
0.75,0.1,7.5,2.308797804857395,2.4003287119947974,2.72972972972973,2.7720654677618617,223,2015-2021
0.75,0.15,7.5,2.308797804857395,2.4003287119947974,2.72972972972973,2.7720654677618617,223,2015-2021
0.75,0.2,7.5,2.308797804857395,2.4003287119947974,2.72972972972973,2.7720654677618617,223,2015-2021
0.75,0.25,7.5,2.308797804857395,2.4003287119947974,2.72972972972973,2.7720654677618617,223,2015-2021
0.75,0.3,7.5,2.308797804857395,2.4003287119947974,2.72972972972973,2.7720654677618617,223,2015-2021
0.7,0.0,7.0,2.308994646862848,2.4003287119947974,2.72972972972973,2.772181013156051,223,2015-2021
0.7,0.1,7.0,2.308994646862848,2.4003287119947974,2.72972972972973,2.772181013156051,223,2015-2021
0.7,0.15,7.0,2.308994646862848,2.4003287119947974,2.72972972972973,2.772181013156051,223,2015-2021
0.7,0.2,7.0,2.308994646862848,2.4003287119947974,2.72972972972973,2.772181013156051,223,2015-2021
0.7,0.25,7.0,2.308994646862848,2.4003287119947974,2.72972972972973,2.772181013156051,223,2015-2021
0.7,0.3,7.0,2.308994646862848,2.4003287119947974,2.72972972972973,2.772181013156051,223,2015-2021
0.65,0.0,6.5,2.3092362906640505,2.4003287119947974,2.72972972972973,2.772326407823035,223,2015-2021
0.65,0.1,6.5,2.3092362906640505,2.4003287119947974,2.72972972972973,2.772326407823035,223,2015-2021
0.65,0.15,6.5,2.3092362906640505,2.4003287119947974,2.72972972972973,2.772326407823035,223,2015-2021
0.65,0.2,6.5,2.3092362906640505,2.4003287119947974,2.72972972972973,2.772326407823035,223,2015-2021
0.65,0.25,6.5,2.3092362906640505,2.4003287119947974,2.72972972972973,2.772326407823035,223,2015-2021
0.65,0.3,6.5,2.3092362906640505,2.4003287119947974,2.72972972972973,2.772326407823035,223,2015-2021
0.6,0.0,6.0,2.3095377324876503,2.4003287119947974,2.72972972972973,2.7725126516636642,223,2015-2021
0.6,0.1,6.0,2.3095377324876503,2.4003287119947974,2.72972972972973,2.7725126516636642,223,2015-2021
0.6,0.15,6.0,2.3095377324876503,2.4003287119947974,2.72972972972973,2.7725126516636642,223,2015-2021
0.6,0.2,6.0,2.3095377324876503,2.4003287119947974,2.72972972972973,2.7725126516636642,223,2015-2021
0.6,0.25,6.0,2.3095377324876503,2.4003287119947974,2.72972972972973,2.7725126516636642,223,2015-2021
0.6,0.3,6.0,2.3095377324876503,2.4003287119947974,2.72972972972973,2.7725126516636642,223,2015-2021
0.55,0.0,5.5,2.3099208520466314,2.4003287119947974,2.72972972972973,2.7727562903640806,223,2015-2021
0.55,0.1,5.5,2.3099208520466314,2.4003287119947974,2.72972972972973,2.7727562903640806,223,2015-2021
0.55,0.15,5.5,2.3099208520466314,2.4003287119947974,2.72972972972973,2.7727562903640806,223,2015-2021
0.55,0.2,5.5,2.3099208520466314,2.4003287119947974,2.72972972972973,2.7727562903640806,223,2015-2021
0.55,0.25,5.5,2.3099208520466314,2.4003287119947974,2.72972972972973,2.7727562903640806,223,2015-2021
0.55,0.3,5.5,2.3099208520466314,2.4003287119947974,2.72972972972973,2.7727562903640806,223,2015-2021
0.7,0.0,7.5,2.3169215202718956,2.4003287119947974,2.72972972972973,2.7785794069127303,223,2015-2021
0.7,0.1,7.5,2.3169215202718956,2.4003287119947974,2.72972972972973,2.7785794069127303,223,2015-2021
0.7,0.15,7.5,2.3169215202718956,2.4003287119947974,2.72972972972973,2.7785794069127303,223,2015-2021
0.7,0.2,7.5,2.3169215202718956,2.4003287119947974,2.72972972972973,2.7785794069127303,223,2015-2021
0.7,0.25,7.5,2.3169215202718956,2.4003287119947974,2.72972972972973,2.7785794069127303,223,2015-2021
0.7,0.3,7.5,2.3169215202718956,2.4003287119947974,2.72972972972973,2.7785794069127303,223,2015-2021
0.65,0.0,7.0,2.3176914380140277,2.4003287119947974,2.72972972972973,2.779269757205975,223,2015-2021
0.65,0.1,7.0,2.3176914380140277,2.4003287119947974,2.72972972972973,2.779269757205975,223,2015-2021
0.65,0.15,7.0,2.3176914380140277,2.4003287119947974,2.72972972972973,2.779269757205975,223,2015-2021
0.65,0.2,7.0,2.3176914380140277,2.4003287119947974,2.72972972972973,2.779269757205975,223,2015-2021
0.65,0.25,7.0,2.3176914380140277,2.4003287119947974,2.72972972972973,2.779269757205975,223,2015-2021
0.65,0.3,7.0,2.3176914380140277,2.4003287119947974,2.72972972972973,2.779269757205975,223,2015-2021
0.6,0.0,6.5,2.3186546150361793,2.4003287119947974,2.72972972972973,2.7800990445736335,223,2015-2021
0.6,0.1,6.5,2.3186546150361793,2.4003287119947974,2.72972972972973,2.7800990445736335,223,2015-2021
0.6,0.15,6.5,2.3186546150361793,2.4003287119947974,2.72972972972973,2.7800990445736335,223,2015-2021
0.6,0.2,6.5,2.3186546150361793,2.4003287119947974,2.72972972972973,2.7800990445736335,223,2015-2021
0.6,0.25,6.5,2.3186546150361793,2.4003287119947974,2.72972972972973,2.7800990445736335,223,2015-2021
0.6,0.3,6.5,2.3186546150361793,2.4003287119947974,2.72972972972973,2.7800990445736335,223,2015-2021
0.55,0.0,6.0,2.3199120655035617,2.4003287119947974,2.72972972972973,2.781111712835948,223,2015-2021
0.55,0.1,6.0,2.3199120655035617,2.4003287119947974,2.72972972972973,2.781111712835948,223,2015-2021
0.55,0.15,6.0,2.3199120655035617,2.4003287119947974,2.72972972972973,2.781111712835948,223,2015-2021
0.55,0.2,6.0,2.3199120655035617,2.4003287119947974,2.72972972972973,2.781111712835948,223,2015-2021
0.55,0.25,6.0,2.3199120655035617,2.4003287119947974,2.72972972972973,2.781111712835948,223,2015-2021
0.55,0.3,6.0,2.3199120655035617,2.4003287119947974,2.72972972972973,2.781111712835948,223,2015-2021
0.5,0.0,5.5,2.3214240846447574,2.4003287119947974,2.72972972972973,2.782372525668633,223,2015-2021
0.5,0.1,5.5,2.3214240846447574,2.4003287119947974,2.72972972972973,2.782372525668633,223,2015-2021
0.5,0.15,5.5,2.3214240846447574,2.4003287119947974,2.72972972972973,2.782372525668633,223,2015-2021
0.5,0.2,5.5,2.3214240846447574,2.4003287119947974,2.72972972972973,2.782372525668633,223,2015-2021
0.5,0.25,5.5,2.3214240846447574,2.4003287119947974,2.72972972972973,2.782372525668633,223,2015-2021
0.5,0.3,5.5,2.3214240846447574,2.4003287119947974,2.72972972972973,2.782372525668633,223,2015-2021
0.65,0.0,7.5,2.326356067037259,2.4003287119947974,2.72972972972973,2.787065234385017,223,2015-2021
0.65,0.1,7.5,2.326356067037259,2.4003287119947974,2.72972972972973,2.787065234385017,223,2015-2021
0.65,0.15,7.5,2.326356067037259,2.4003287119947974,2.72972972972973,2.787065234385017,223,2015-2021
0.65,0.2,7.5,2.326356067037259,2.4003287119947974,2.72972972972973,2.787065234385017,223,2015-2021
0.65,0.25,7.5,2.326356067037259,2.4003287119947974,2.72972972972973,2.787065234385017,223,2015-2021
0.65,0.3,7.5,2.326356067037259,2.4003287119947974,2.72972972972973,2.787065234385017,223,2015-2021
0.6,0.0,7.0,2.3279523495676053,2.4003287119947974,2.72972972972973,2.7886216421155385,223,2015-2021
0.6,0.1,7.0,2.3279523495676053,2.4003287119947974,2.72972972972973,2.7886216421155385,223,2015-2021
0.6,0.15,7.0,2.3279523495676053,2.4003287119947974,2.72972972972973,2.7886216421155385,223,2015-2021
0.6,0.2,7.0,2.3279523495676053,2.4003287119947974,2.72972972972973,2.7886216421155385,223,2015-2021
0.6,0.25,7.0,2.3279523495676053,2.4003287119947974,2.72972972972973,2.7886216421155385,223,2015-2021
0.6,0.3,7.0,2.3279523495676053,2.4003287119947974,2.72972972972973,2.7886216421155385,223,2015-2021
0.55,0.0,6.5,2.3298071968098535,2.4003287119947974,2.72972972972973,2.7904950204196286,223,2015-2021
0.55,0.1,6.5,2.3298071968098535,2.4003287119947974,2.72972972972973,2.7904950204196286,223,2015-2021
0.55,0.15,6.5,2.3298071968098535,2.4003287119947974,2.72972972972973,2.7904950204196286,223,2015-2021
0.55,0.2,6.5,2.3298071968098535,2.4003287119947974,2.72972972972973,2.7904950204196286,223,2015-2021
0.55,0.25,6.5,2.3298071968098535,2.4003287119947974,2.72972972972973,2.7904950204196286,223,2015-2021
0.55,0.3,6.5,2.3298071968098535,2.4003287119947974,2.72972972972973,2.7904950204196286,223,2015-2021
0.5,0.0,6.0,2.331987861904137,2.4003287119947974,2.72972972972973,2.7927865661423414,223,2015-2021
0.5,0.1,6.0,2.331987861904137,2.4003287119947974,2.72972972972973,2.7927865661423414,223,2015-2021
0.5,0.15,6.0,2.331987861904137,2.4003287119947974,2.72972972972973,2.7927865661423414,223,2015-2021
0.5,0.2,6.0,2.331987861904137,2.4003287119947974,2.72972972972973,2.7927865661423414,223,2015-2021
0.5,0.25,6.0,2.331987861904137,2.4003287119947974,2.72972972972973,2.7927865661423414,223,2015-2021
0.5,0.3,6.0,2.331987861904137,2.4003287119947974,2.72972972972973,2.7927865661423414,223,2015-2021
0.6,0.0,7.5,2.336287578198514,2.4003287119947974,2.72972972972973,2.7975738073913163,223,2015-2021
0.6,0.1,7.5,2.336287578198514,2.4003287119947974,2.72972972972973,2.7975738073913163,223,2015-2021
0.6,0.15,7.5,2.336287578198514,2.4003287119947974,2.72972972972973,2.7975738073913163,223,2015-2021
0.6,0.2,7.5,2.336287578198514,2.4003287119947974,2.72972972972973,2.7975738073913163,223,2015-2021
0.6,0.25,7.5,2.336287578198514,2.4003287119947974,2.72972972972973,2.7975738073913163,223,2015-2021
0.6,0.3,7.5,2.336287578198514,2.4003287119947974,2.72972972972973,2.7975738073913163,223,2015-2021
0.55,0.0,7.0,2.338959039188244,2.4003287119947974,2.72972972972973,2.8002973825201494,223,2015-2021
0.55,0.1,7.0,2.338959039188244,2.4003287119947974,2.72972972972973,2.8002973825201494,223,2015-2021
0.55,0.15,7.0,2.338959039188244,2.4003287119947974,2.72972972972973,2.8002973825201494,223,2015-2021
0.55,0.2,7.0,2.338959039188244,2.4003287119947974,2.72972972972973,2.8002973825201494,223,2015-2021
0.55,0.25,7.0,2.338959039188244,2.4003287119947974,2.72972972972973,2.8002973825201494,223,2015-2021
0.55,0.3,7.0,2.338959039188244,2.4003287119947974,2.72972972972973,2.8002973825201494,223,2015-2021
0.5,0.0,6.5,2.342195349656566,2.4003287119947974,2.72972972972973,2.8035874562216136,223,2015-2021
0.5,0.1,6.5,2.342195349656566,2.4003287119947974,2.72972972972973,2.8035874562216136,223,2015-2021
0.5,0.15,6.5,2.342195349656566,2.4003287119947974,2.72972972972973,2.8035874562216136,223,2015-2021
0.5,0.2,6.5,2.342195349656566,2.4003287119947974,2.72972972972973,2.8035874562216136,223,2015-2021
0.5,0.25,6.5,2.342195349656566,2.4003287119947974,2.72972972972973,2.8035874562216136,223,2015-2021
0.5,0.3,6.5,2.342195349656566,2.4003287119947974,2.72972972972973,2.8035874562216136,223,2015-2021
0.55,0.0,7.5,2.34825970914266,2.4003287119947974,2.72972972972973,2.810146359244627,223,2015-2021
0.55,0.1,7.5,2.34825970914266,2.4003287119947974,2.72972972972973,2.810146359244627,223,2015-2021
0.55,0.15,7.5,2.34825970914266,2.4003287119947974,2.72972972972973,2.810146359244627,223,2015-2021
0.55,0.2,7.5,2.34825970914266,2.4003287119947974,2.72972972972973,2.810146359244627,223,2015-2021
0.55,0.25,7.5,2.34825970914266,2.4003287119947974,2.72972972972973,2.810146359244627,223,2015-2021
0.55,0.3,7.5,2.34825970914266,2.4003287119947974,2.72972972972973,2.810146359244627,223,2015-2021
0.5,0.0,7.0,2.3522452417171507,2.4003287119947974,2.72972972972973,2.8143449051879483,223,2015-2021
0.5,0.1,7.0,2.3522452417171507,2.4003287119947974,2.72972972972973,2.8143449051879483,223,2015-2021
0.5,0.15,7.0,2.3522452417171507,2.4003287119947974,2.72972972972973,2.8143449051879483,223,2015-2021
0.5,0.2,7.0,2.3522452417171507,2.4003287119947974,2.72972972972973,2.8143449051879483,223,2015-2021
0.5,0.25,7.0,2.3522452417171507,2.4003287119947974,2.72972972972973,2.8143449051879483,223,2015-2021
0.5,0.3,7.0,2.3522452417171507,2.4003287119947974,2.72972972972973,2.8143449051879483,223,2015-2021
0.5,0.0,7.5,2.361887265088045,2.4003287119947974,2.72972972972973,2.8248137050488675,223,2015-2021
0.5,0.1,7.5,2.361887265088045,2.4003287119947974,2.72972972972973,2.8248137050488675,223,2015-2021
0.5,0.15,7.5,2.361887265088045,2.4003287119947974,2.72972972972973,2.8248137050488675,223,2015-2021
0.5,0.2,7.5,2.361887265088045,2.4003287119947974,2.72972972972973,2.8248137050488675,223,2015-2021
0.5,0.25,7.5,2.361887265088045,2.4003287119947974,2.72972972972973,2.8248137050488675,223,2015-2021
0.5,0.3,7.5,2.361887265088045,2.4003287119947974,2.72972972972973,2.8248137050488675,223,2015-2021
