season,home_team,away_team,home_expected_spread,home_win_prob,home_pure_quality_pts,away_pure_quality_pts,home_projection_quality_pts,away_projection_quality_pts,home_schedule_context_pts,away_schedule_context_pts
2026,SEA,NE,-0.0029122756407309325,0.49988798940030715,4.041400139230282,3.544312414871013,3.541400139230282,5.044312414871013,-0.0,-0.0
2026,LAR,SF,3.990159460984975,0.6488232515340902,3.436315588544957,1.446156127559982,3.936315588544957,1.446156127559982,-0.0,-0.0
2026,CAR,CHI,-0.22145402352585042,0.4914833613514302,-1.6620327438652809,0.5594212796605695,-1.6620327438652809,0.05942127966056954,-0.0,-0.0
2026,CIN,TB,1.6353927729172761,0.5625700025486952,-1.534682365604589,-0.6700751385218651,-0.5346823656045889,-0.6700751385218651,0.0,0.0
2026,DET,NO,4.739642348204231,0.6746243696337818,1.384325069258106,-1.8553172789461247,1.884325069258106,-1.3553172789461247,0.0,0.0
2026,HOU,BUF,1.1890611260139021,0.545606010036647,2.600898938441383,2.411837812427481,2.600898938441383,2.911837812427481,0.0,-0.0
2026,IND,BAL,1.0436274922707673,0.5400535112723271,1.1196729679044026,0.5760454756336353,1.1196729679044026,1.5760454756336353,0.0,0.0
2026,JAX,CLE,8.899258494865482,0.7972374043069713,2.9268139126133876,-2.4724445822520935,3.4268139126133876,-3.9724445822520935,0.0,0.0
2026,PIT,ATL,3.3224483302915724,0.6250750610260596,0.2396861745459936,-1.0827621557455789,0.2396861745459936,-1.5827621557455789,0.0,0.0
2026,TEN,NYJ,3.530607613769689,0.6325496253760249,-4.106328119413601,-4.13693573318329,-3.606328119413601,-5.63693573318329,-0.0,-0.0
2026,LAC,ARI,5.910453591233592,0.7128570128379008,0.6914282185593728,-2.7190253726742193,0.6914282185593728,-3.7190253726742193,-0.0,-0.0
2026,LV,MIA,0.8346532499164483,0.5320580106940783,-4.3706165674465165,-1.7052698173629648,-4.3706165674465165,-3.705269817362965,-0.0,-0.0
2026,MIN,GB,1.0610529863751703,0.5407193498528244,0.2914481708098564,0.7303951844346861,0.2914481708098564,0.7303951844346861,-0.0,-0.0
2026,PHI,WAS,3.3440864633771983,0.6258548942661069,1.3172992437189546,-2.0267872196582437,1.3172992437189546,-0.5267872196582437,0.0,-0.0
2026,NYG,DAL,0.5102330966046069,0.5196142792299105,-1.2286176318815585,-0.7388507284861654,-1.2286176318815585,-0.2388507284861654,-0.0,-0.0
2026,KC,DEN,1.7113601405733112,0.5654439342472505,0.8518244387006693,2.140464298127358,1.8518244387006693,1.640464298127358,-0.0,-0.0
2026,BUF,DET,2.527512743169375,0.5960053755465508,2.411837812427481,1.384325069258106,2.911837812427481,1.884325069258106,-0.0,0.0
2026,ATL,CAR,1.579270588119702,0.5604441245690379,-1.0827621557455789,-1.6620327438652809,-1.5827621557455789,-1.6620327438652809,0.0,-0.0
2026,BAL,NO,4.4313627545797605,0.6641287470582812,0.5760454756336353,-1.8553172789461247,1.5760454756336353,-1.3553172789461247,0.0,0.0
2026,CHI,MIN,1.2679731088507131,0.5486141331235933,0.5594212796605695,0.2914481708098564,0.05942127966056954,0.2914481708098564,-0.0,-0.0
2026,HOU,CIN,4.635581304045973,0.6711004305234332,2.600898938441383,-1.534682365604589,2.600898938441383,-0.5346823656045889,0.0,0.0
2026,NE,PIT,6.304626240325019,0.7251080363751067,3.544312414871013,0.2396861745459936,5.044312414871013,0.2396861745459936,-0.0,0.0
