season,home_team,away_team,home_expected_spread,home_win_prob,home_pure_quality_pts,away_pure_quality_pts,home_projection_quality_pts,away_projection_quality_pts,home_schedule_context_pts,away_schedule_context_pts
2026,SEA,NE,0.006107753044700459,0.5002776251098646,4.027493234142687,3.5213854810979868,3.5274932341426872,5.021385481097987,-0.0,-0.0
2026,LAR,SF,3.9318991286219336,0.6714809348961099,3.3831800022508705,1.4512808736289369,3.8831800022508705,1.4512808736289369,-0.0,-0.0
2026,CAR,CHI,-0.25680368357815775,0.4883292255062581,-1.697418882311521,0.5593848012666368,-1.697418882311521,0.05938480126663681,0.0,-0.0
2026,CIN,TB,1.6647895780132007,0.5750997367229275,-1.5058566357473664,-0.6706462137605671,-0.5058566357473664,-0.6706462137605671,0.0,0.0
2026,DET,NO,4.7633974917959705,0.7039277626220207,1.3684743164108362,-1.8949231753851343,1.8684743164108362,-1.3949231753851343,0.0,0.0
2026,HOU,BUF,1.2570058566121567,0.5568892181825726,2.6518725706858484,2.3948667140736917,2.6518725706858484,2.8948667140736917,0.0,-0.0
2026,IND,BAL,1.031822969143024,0.5467639683426238,1.1111568055773398,0.5793338364343156,1.1111568055773398,1.5793338364343157,0.0,0.0
2026,JAX,CLE,8.954605010392457,0.8359105634557242,2.9181358744824326,-2.536469135910025,3.4181358744824326,-4.036469135910025,0.0,0.0
2026,PIT,ATL,3.337268665930244,0.6472050414359105,0.2445769731759436,-1.0926916927543007,0.2445769731759436,-1.5926916927543007,0.0,0.0
2026,TEN,NYJ,3.497987343872304,0.6538481754726349,-4.092492879478895,-4.090480223351199,-3.592492879478895,-5.590480223351199,-0.0,-0.0
2026,LAC,ARI,5.899496685384405,0.745097841447386,0.7091838406893509,-2.6903128446950544,0.7091838406893509,-3.6903128446950544,-0.0,-0.0
2026,LV,MIA,0.792313273483173,0.5359520868349332,-4.42255294800217,-1.7148662214853427,-4.42255294800217,-3.7148662214853427,-0.0,-0.0
2026,MIN,GB,1.0593564562087021,0.5480042498776341,0.30238672506465414,0.7430302688559521,0.30238672506465414,0.7430302688559521,-0.0,-0.0
2026,PHI,WAS,3.371511855491832,0.6486253298054431,1.3483083365548025,-2.0232035189370294,1.3483083365548025,-0.5232035189370294,0.0,-0.0
2026,NYG,DAL,0.48976330122817635,0.5222472693260513,-1.2246718278382271,-0.7144351290664035,-1.2246718278382271,-0.2144351290664035,-0.0,-0.0
2026,KC,DEN,1.6946922118517664,0.5764277382193254,0.8758314430913574,2.181139231239591,1.8758314430913574,1.681139231239591,-0.0,-0.0
2026,BUF,DET,2.5263923976628555,0.612858560327204,2.3948667140736917,1.3684743164108362,2.8948667140736917,1.8684743164108362,-0.0,0.0
2026,ATL,CAR,1.6047271895572204,0.5724290553406604,-1.0926916927543007,-1.697418882311521,-1.5926916927543007,-1.697418882311521,0.0,0.0
2026,BAL,NO,4.47425701181945,0.6928551024824074,0.5793338364343156,-1.8949231753851343,1.5793338364343157,-1.3949231753851343,0.0,0.0
2026,CHI,MIN,1.2569980762019828,0.556888869105789,0.5593848012666368,0.30238672506465414,0.05938480126663681,0.30238672506465414,-0.0,-0.0
2026,HOU,CIN,4.657729206433215,0.6999080109620096,2.6518725706858484,-1.5058566357473664,2.6518725706858484,-0.5058566357473664,0.0,0.0
2026,NE,PIT,6.276808507922043,0.7579068483620082,3.5213854810979868,0.2445769731759436,5.021385481097987,0.2445769731759436,-0.0,0.0
2026,NYJ,GB,-4.833510492207151,0.2934223450062155,-4.090480223351199,0.7430302688559521,-5.590480223351199,0.7430302688559521,-0.0,-0.0
2026,TB,CLE,4.865822922149458,0.7077942107174247,-0.6706462137605671,-2.536469135910025,-0.6706462137605671,-4.036469135910025,0.0,0.0
2026,TEN,PHI,-3.440801216033698,0.3485088424874817,-4.092492879478895,1.3483083365548025,-3.592492879478895,1.3483083365548025,-0.0,0.0
2026,DEN,JAX,-0.23699664324284164,0.4892290918506188,2.181139231239591,2.9181358744824326,1.681139231239591,3.4181358744824326,-0.0,0.0
2026,LAC,LV,6.631736788691521,0.7695497013470022,0.7091838406893509,-4.42255294800217,0.7091838406893509,-4.42255294800217,-0.0,-0.0
2026,ARI,SEA,-5.717806078837741,0.26122696826095065,-2.6903128446950544,4.027493234142687,-3.6903128446950544,3.5274932341426872,-0.0,-0.0
2026,DAL,WAS,1.808768389870626,0.5814836701061326,-0.7144351290664035,-2.0232035189370294,-0.2144351290664035,-0.5232035189370294,-0.0,-0.0
2026,SF,MIA,6.66614709511428,0.7706573616749623,1.4512808736289369,-1.7148662214853427,1.4512808736289369,-3.7148662214853427,-0.0,-0.0
2026,KC,IND,2.264674637514018,0.601509584951118,0.8758314430913574,1.1111568055773398,1.8758314430913574,1.1111568055773398,-0.0,0.0
2026,LAR,NYG,6.607851830089098,0.7687786492138097,3.3831800022508705,-1.2246718278382271,3.8831800022508705,-1.2246718278382271,-0.0,-0.0
2026,GB,ATL,3.8357219616102527,0.6676119529126711,0.7430302688559521,-1.0926916927543007,0.7430302688559521,-1.5926916927543007,-0.0,0.0
2026,BUF,LAC,3.6856828733843408,0.661530959877262,2.3948667140736917,0.7091838406893509,2.8948667140736917,0.7091838406893509,-0.0,-0.0
2026,CLE,CAR,-0.8390502535985038,0.46193514679462727,-2.536469135910025,-1.697418882311521,-4.036469135910025,-1.697418882311521,0.0,0.0
2026,DET,NYJ,8.958954539762036,0.836019007233786,1.3684743164108362,-4.090480223351199,1.8684743164108362,-5.590480223351199,0.0,-0.0
2026,IND,HOU,-0.040715765108508606,0.498149291856093,1.1111568055773398,2.6518725706858484,1.1111568055773398,2.6518725706858484,0.0,0.0
2026,JAX,NE,-0.10324960661555416,0.4953069738855826,2.9181358744824326,3.5213854810979868,3.4181358744824326,5.021385481097987,0.0,-0.0
2026,MIA,KC,-4.0906976645767,0.32218178169023876,-1.7148662214853427,0.8758314430913574,-3.7148662214853427,1.8758314430913574,-0.0,-0.0
2026,NYG,TEN,3.867821051640668,0.6689057723608228,-1.2246718278382271,-4.092492879478895,-1.2246718278382271,-3.592492879478895,-0.0,-0.0
2026,PIT,CIN,2.25043360892331,0.600888783073974,0.2445769731759436,-1.5058566357473664,0.2445769731759436,-0.5058566357473664,0.0,0.0
2026,WAS,SEA,-2.550696753079716,0.38609350528445896,-2.0232035189370294,4.027493234142687,-0.5232035189370294,3.5274932341426872,-0.0,-0.0
2026,SF,ARI,6.641593718323991,0.7698673763568378,1.4512808736289369,-2.6903128446950544,1.4512808736289369,-3.6903128446950544,-0.0,-0.0
2026,TB,MIN,0.5269670611747788,0.5239347410064014,-0.6706462137605671,0.30238672506465414,-0.6706462137605671,0.30238672506465414,0.0,-0.0
2026,DAL,BAL,-0.2937689655007192,0.48665003889488306,-0.7144351290664035,0.5793338364343156,-0.2144351290664035,1.5793338364343157,-0.0,0.0
2026,NO,LV,4.527629772617035,0.6949163364089999,-1.8949231753851343,-4.42255294800217,-1.3949231753851343,-4.42255294800217,0.0,-0.0
2026,DEN,LAR,-0.7020407710112795,0.46813231229514324,2.181139231239591,3.3831800022508705,1.681139231239591,3.8831800022508705,-0.0,-0.0
2026,CHI,PHI,0.21107646471183417,0.5095932073538326,0.5593848012666368,1.3483083365548025,0.05938480126663681,1.3483083365548025,-0.0,0.0
2026,CLE,PIT,-2.7810461090859686,0.3762150521286449,-2.536469135910025,0.2445769731759436,-4.036469135910025,0.2445769731759436,0.0,0.0
2026,WAS,IND,-0.1343603245143692,0.49389301623124715,-2.0232035189370294,1.1111568055773398,-0.5232035189370294,1.1111568055773398,-0.0,0.0
2026,BAL,TEN,6.671826715913211,0.7708398274354764,0.5793338364343156,-4.092492879478895,1.5793338364343157,-3.592492879478895,0.0,-0.0
2026,BUF,NE,-0.6265187670242951,0.4715526288046364,2.3948667140736917,3.5213854810979868,2.8948667140736917,5.021385481097987,-0.0,-0.0
2026,CHI,NYJ,7.149865024617836,0.7858308528070789,0.5593848012666368,-4.090480223351199,0.05938480126663681,-5.590480223351199,-0.0,-0.0
2026,CIN,JAX,-2.423992510229799,0.39156801280461034,-1.5058566357473664,2.9181358744824326,-0.5058566357473664,3.4181358744824326,0.0,0.0
2026,HOU,DAL,4.366307699752252,0.6886625749012096,2.6518725706858484,-0.7144351290664035,2.6518725706858484,-0.2144351290664035,0.0,-0.0
2026,NYG,ARI,3.9656410168568272,0.6728328298663656,-1.2246718278382271,-2.6903128446950544,-1.2246718278382271,-3.6903128446950544,-0.0,-0.0
2026,PHI,LAR,-1.034871665696068,0.4530986703053307,1.3483083365548025,3.3831800022508705,1.3483083365548025,3.8831800022508705,0.0,-0.0
2026,TB,GB,0.08632351738348065,0.5039237156980727,-0.6706462137605671,0.7430302688559521,-0.6706462137605671,0.7430302688559521,0.0,-0.0
2026,MIN,MIA,5.517252946549997,0.7316748832724503,0.30238672506465414,-1.7148662214853427,0.30238672506465414,-3.7148662214853427,-0.0,-0.0
2026,LV,KC,-4.798384391093527,0.29474818835571337,-4.42255294800217,0.8758314430913574,-4.42255294800217,1.8758314430913574,-0.0,-0.0
2026,SEA,LAC,4.318309393453337,0.6867883836424893,4.027493234142687,0.7091838406893509,3.5274932341426872,0.7091838406893509,-0.0,-0.0
2026,SF,DEN,1.270141642389346,0.5574784894761502,1.4512808736289369,2.181139231239591,1.4512808736289369,1.681139231239591,-0.0,-0.0
2026,CAR,DET,-2.065893198722357,0.4071844700289986,-1.697418882311521,1.3684743164108362,-1.697418882311521,1.8684743164108362,0.0,0.0
2026,NO,ATL,1.6977685173691663,0.5765642972992232,-1.8949231753851343,-1.0926916927543007,-1.3949231753851343,-1.5926916927543007,0.0,0.0
2026,DAL,TB,1.9562110846941636,0.5879930094728056,-0.7144351290664035,-0.6706462137605671,-0.2144351290664035,-0.6706462137605671,-0.0,0.0
2026,JAX,PHI,3.56982753792763,0.6567985036626968,2.9181358744824326,1.3483083365548025,3.4181358744824326,1.3483083365548025,0.0,0.0
2026,MIA,CIN,-1.7090095857379763,0.422936804413452,-1.7148662214853427,-1.5058566357473664,-3.7148662214853427,-0.5058566357473664,-0.0,0.0
2026,NE,LV,10.943938429100157,0.8797227162078796,3.5213854810979868,-4.42255294800217,5.021385481097987,-4.42255294800217,-0.0,-0.0
2026,NO,MIN,-0.19730990044978847,0.4910323299096954,-1.8949231753851343,0.30238672506465414,-1.3949231753851343,0.30238672506465414,0.0,-0.0
2026,NYJ,CLE,-0.05401108744117433,0.49754497030031897,-4.090480223351199,-2.536469135910025,-5.590480223351199,-4.036469135910025,-0.0,0.0
2026,PIT,IND,0.6334201675986039,0.5287600445686691,0.2445769731759436,1.1111568055773398,0.2445769731759436,1.1111568055773398,0.0,0.0
2026,TEN,HOU,-4.744365450164743,0.2967939338966264,-4.092492879478895,2.6518725706858484,-3.592492879478895,2.6518725706858484,-0.0,0.0
2026,WAS,NYG,2.2014683089011977,0.5987517996934348,-2.0232035189370294,-1.2246718278382271,-0.5232035189370294,-1.2246718278382271,-0.0,-0.0
2026,LAC,DEN,0.52804460944976,0.5239836080083133,0.7091838406893509,2.181139231239591,0.7091838406893509,1.681139231239591,-0.0,-0.0
2026,ARI,DET,-4.05878716110589,0.3234501116472147,-2.6903128446950544,1.3684743164108362,-3.6903128446950544,1.8684743164108362,-0.0,0.0
2026,GB,CHI,2.183645467589315,0.597973023262592,0.7430302688559521,0.5593848012666368,0.7430302688559521,0.05938480126663681,-0.0,-0.0
2026,SEA,SF,3.5762123605137504,0.6570601341671025,4.027493234142687,1.4512808736289369,3.5274932341426872,1.4512808736289369,-0.0,-0.0
2026,ATL,BAL,-1.6720255291886161,0.4245788083127879,-1.0926916927543007,0.5793338364343156,-1.5926916927543007,1.5793338364343157,0.0,0.0
2026,LAR,BUF,2.488313288177179,0.6112145984054256,3.3831800022508705,2.3948667140736917,3.8831800022508705,2.8948667140736917,-0.0,-0.0
2026,DEN,SEA,-0.34635400290309626,0.4842618368997543,2.181139231239591,4.027493234142687,1.681139231239591,3.5274932341426872,-0.0,-0.0
2026,JAX,HOU,2.2662633037965842,0.6015788186737603,2.9181358744824326,2.6518725706858484,3.4181358744824326,2.6518725706858484,0.0,0.0
2026,ATL,CHI,-0.1520764940209376,0.4930878724660839,-1.0926916927543007,0.5593848012666368,-1.5926916927543007,0.05938480126663681,0.0,-0.0
2026,CLE,BAL,-4.115802972344341,0.3211857710848378,-2.536469135910025,0.5793338364343156,-4.036469135910025,1.5793338364343157,0.0,0.0
2026,IND,TEN,6.203649685056234,0.7554578506982242,1.1111568055773398,-4.092492879478895,1.1111568055773398,-3.592492879478895,0.0,-0.0
2026,NE,NYJ,12.111865704449187,0.9004430789619798,3.5213854810979868,-4.090480223351199,5.021385481097987,-5.590480223351199,-0.0,-0.0
2026,NYG,NO,1.6702513475469072,0.5753423800916746,-1.2246718278382271,-1.8949231753851343,-1.2246718278382271,-1.3949231753851343,-0.0,0.0
2026,PHI,CAR,4.545727218866324,0.6956134880247347,1.3483083365548025,-1.697418882311521,1.3483083365548025,-1.697418882311521,0.0,0.0
2026,TB,PIT,0.5847768130634893,0.5265557521127759,-0.6706462137605671,0.2445769731759436,-0.6706462137605671,0.2445769731759436,0.0,0.0
2026,LAR,ARI,9.073492846945925,0.8388540113404268,3.3831800022508705,-2.6903128446950544,3.8831800022508705,-3.6903128446950544,-0.0,-0.0
2026,KC,LAC,2.6666476024020067,0.6188913008121842,0.8758314430913574,0.7091838406893509,1.8758314430913574,0.7091838406893509,-0.0,-0.0
2026,LV,BUF,-5.817419662075862,0.25774680982000886,-4.42255294800217,2.3948667140736917,-4.42255294800217,2.8948667140736917,-0.0,-0.0
2026,GB,DAL,2.4574653979223555,0.6098809655361165,0.7430302688559521,-0.7144351290664035,0.7430302688559521,-0.2144351290664035,-0.0,-0.0
2026,SF,WAS,3.4744843925659663,0.6528803697069987,1.4512808736289369,-2.0232035189370294,1.4512808736289369,-0.5232035189370294,-0.0,-0.0
2026,CHI,NE,-3.46200067983135,0.3476342002225349,0.5593848012666368,3.5213854810979868,0.05938480126663681,5.021385481097987,-0.0,-0.0
2026,NO,PIT,-0.13950014856107784,0.49365942406852575,-1.8949231753851343,0.2445769731759436,-1.3949231753851343,0.2445769731759436,0.0,0.0
2026,ATL,SF,-1.5439725663832373,0.4302767072222405,-1.0926916927543007,1.4512808736289369,-1.5926916927543007,1.4512808736289369,0.0,-0.0
2026,BAL,CIN,3.585190472181682,0.6574278683292548,0.5793338364343156,-1.5058566357473664,1.5793338364343157,-0.5058566357473664,0.0,0.0
2026,CAR,TB,0.47322733144904605,0.5214970727824412,-1.697418882311521,-0.6706462137605671,-1.697418882311521,-0.6706462137605671,0.0,0.0
2026,HOU,NYG,5.376544398524075,0.7266225130022406,2.6518725706858484,-1.2246718278382271,2.6518725706858484,-1.2246718278382271,0.0,-0.0
2026,MIN,IND,0.6912299194873144,0.5313782510360592,0.30238672506465414,1.1111568055773398,0.30238672506465414,1.1111568055773398,-0.0,0.0
