warps_mae_full_bs,pyth_mae_full_bs,pw_mae_full_bs,diff_wp_full_bs,diff_wpw_full_bs,warps_mae_val_bs,pyth_mae_val_bs,diff_wp_val_bs
2.2217715815939636,2.4246447907325814,2.54,-0.20287320913861784,-0.31822841840603644,2.5990992542098703,2.8834153263797226,-0.28431607216985233
2.411400355306773,2.5781059115729406,2.862857142857143,-0.16670555626616768,-0.4514567875503701,2.800701607265987,3.079102605844551,-0.27840099857856426
2.5024627049989636,2.7099774282059452,2.952857142857143,-0.2075147232069816,-0.45039443785817923,2.397789353555406,2.6202118495329776,-0.2224224959775718
2.4074171959079083,2.659093224453024,2.952857142857143,-0.25167602854511584,-0.5454399469492346,2.440927104097404,2.795465194210479,-0.354538090113075
2.3560957210396287,2.525290532081511,2.807142857142857,-0.16919481104188216,-0.4510471361032282,2.6445035849027905,2.8618321065023684,-0.21732852159957794
2.335962064816682,2.4988028406724894,2.7214285714285715,-0.16284077585580725,-0.3854665066118894,2.4473170400761406,2.6190043536362353,-0.1716873135600947
2.411229534266124,2.625575600750195,2.9714285714285715,-0.21434606648407106,-0.5601990371624477,2.8039037095313812,3.0429002075876306,-0.23899649805624934
2.5197680704948335,2.6713160249220906,2.932857142857143,-0.1515479544272571,-0.4130890723623093,2.3656447469203172,2.6535182571073506,-0.28787351018703333
2.3632771295534063,2.567915064898323,2.7342857142857144,-0.2046379353449166,-0.37100858473230813,2.3886563901938223,2.6666426281292654,-0.2779862379354432
2.4217997766399257,2.5302924783880267,2.8214285714285716,-0.108492701748101,-0.3996287947886459,2.767230671150325,2.8442293953819653,-0.07699872423164011
2.4498863647033766,2.560576857463362,2.76,-0.11069049275998522,-0.31011363529662317,2.950456346496293,3.045663512575815,-0.09520716607952195
2.265236394997838,2.534556770059383,2.9042857142857144,-0.2693203750615454,-0.6390493192878766,2.5270852191085265,2.79613812219406,-0.26905290308553376
2.25301948104118,2.4856357344052755,2.8457142857142856,-0.23261625336409564,-0.5926948046731058,2.428715217599783,2.602269568771624,-0.17355435117184115
2.452056671505144,2.6886818354744735,3.032857142857143,-0.2366251639693293,-0.5808004713519987,2.725706745860886,3.0124881620837596,-0.28678141622287345
2.272202445946129,2.4187752251701857,2.6514285714285712,-0.14657277922405676,-0.3792261254824423,2.5909285238542257,2.814103120814058,-0.22317459695983244
2.4158745536681585,2.6359801039160837,2.9057142857142857,-0.22010555024792522,-0.4898397320461272,2.5187724037095593,2.83337681620427,-0.3146044124947105
2.3521830936901176,2.5048131768918482,2.5785714285714287,-0.15263008320173066,-0.22638833488131116,2.5231337948869963,2.8302641502899872,-0.30713035540299094
2.422695185479196,2.566729173070006,2.81,-0.14403398759080988,-0.387304814520804,2.6972531644177486,2.8467900143732816,-0.14953684995553296
2.4093139970105573,2.6194992687741547,2.9057142857142857,-0.21018527176359747,-0.49640028870372843,2.612741813719637,2.864073240736599,-0.25133142701696176
2.351153933434561,2.4822753038156815,2.782857142857143,-0.1311213703811207,-0.4317032094225821,2.350005647596136,2.628956061930011,-0.2789504143338748
2.2868288122143263,2.476263766565528,2.787142857142857,-0.1894349543512015,-0.5003140449285306,2.5320314008545193,2.7495343671750123,-0.21750296632049304
2.3462982425810095,2.547956265470843,2.7842857142857143,-0.2016580228898337,-0.43798747170470476,2.5406008824101036,2.8560902240041974,-0.3154893415940938
2.384869880568097,2.506794688436036,2.662857142857143,-0.12192480786793913,-0.277987262289046,2.620357121645893,2.927501066447417,-0.3071439448015236
2.333793165427337,2.531420057693274,2.645714285714286,-0.19762689226593677,-0.31192112028694874,2.2669174531674994,2.529273801094728,-0.26235634792722884
2.379047125663276,2.6192348059972157,3.0985714285714288,-0.24018768033393956,-0.7195243029081526,2.558539172144245,2.816945311075062,-0.258406138930817
2.3027608947453193,2.4339206835207103,2.737142857142857,-0.13115978877539103,-0.4343819623975378,2.67540996289009,2.9171264057149475,-0.2417164428248575
2.468890444258953,2.721971413479138,3.04,-0.25308096922018475,-0.5711095557410468,2.285408458057758,2.5813749703042554,-0.2959665122464976
2.279371897561584,2.459538047510049,2.7271428571428573,-0.18016614994846503,-0.44777095958127333,2.483139820975211,2.7409938110277485,-0.2578539900525376
2.3780834800907353,2.5816840344625245,2.874285714285714,-0.20360055437178914,-0.4962022341949788,2.4753102261759152,2.616223644432993,-0.1409134182570777
2.3674808538574945,2.648508284003072,2.9457142857142857,-0.2810274301455773,-0.5782334318567912,2.542122647457588,2.8264641200504244,-0.2843414725928364
2.4499460925103085,2.678818312744543,2.907142857142857,-0.22887222023423437,-0.45719676463254855,2.432486295882766,2.663793250764161,-0.23130695488139486
2.3337301457068187,2.510646146799397,2.9257142857142857,-0.17691600109257832,-0.591984140007467,2.659094981950294,2.791798738296726,-0.13270375634643194
2.3610800013096003,2.5282984306828804,2.73,-0.16721842937328013,-0.3689199986903997,2.3790993063798567,2.584327002069798,-0.20522769568994148
2.200232629752244,2.3643677089105033,2.624285714285714,-0.16413507915825942,-0.42405308453347024,2.571239618501733,2.928828317372342,-0.35758869887060873
